,country,continent,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num,total_bill,tip,sex,smoker,day,time,size,fips,unemp
183,Bulgaria,Europe,1967.0,70.42,8310226.0,5577.0028,BGR,100.0,23.17,6.5,Male,Yes,Sun,Dinner,4.0,05145,5.2
184,Bulgaria,Europe,1972.0,70.9,8576200.0,6597.494398,BGR,100.0,40.55,3.0,Male,Yes,Sun,Dinner,2.0,05147,5.5
185,Bulgaria,Europe,1977.0,70.81,8797022.0,7612.240438,BGR,100.0,20.69,5.0,Male,No,Sun,Dinner,5.0,05149,4.5
186,Bulgaria,Europe,1982.0,71.08,8892098.0,8224.191647,BGR,100.0,20.9,3.5,Female,Yes,Sun,Dinner,3.0,06001,4.2
187,Bulgaria,Europe,1987.0,71.34,8971958.0,8239.854824,BGR,100.0,30.46,2.0,Male,Yes,Sun,Dinner,5.0,06003,6.5
188,Bulgaria,Europe,1992.0,71.19,8658506.0,6302.6234380000005,BGR,100.0,18.15,3.5,Female,Yes,Sun,Dinner,3.0,06005,5.9
189,Bulgaria,Europe,1997.0,70.32,8066057.0,5970.38876,BGR,100.0,23.1,4.0,Male,Yes,Sun,Dinner,3.0,06007,6.5
190,Bulgaria,Europe,2002.0,72.14,7661799.0,7696.777725,BGR,100.0,15.69,1.5,Male,Yes,Sun,Dinner,2.0,06009,5.6
191,Bulgaria,Europe,2007.0,73.005,7322858.0,10680.79282,BGR,100.0,19.81,4.19,Female,Yes,Thur,Lunch,2.0,06011,15.5
192,Burkina Faso,Africa,1952.0,31.975,4469979.0,543.2552413,BFA,854.0,28.44,2.56,Male,Yes,Thur,Lunch,2.0,06013,4.4
193,Burkina Faso,Africa,1957.0,34.906,4713416.0,617.1834647999999,BFA,854.0,15.48,2.02,Male,Yes,Thur,Lunch,2.0,06015,7.5
194,Burkina Faso,Africa,1962.0,37.814,4919632.0,722.5120206,BFA,854.0,16.58,4.0,Male,Yes,Thur,Lunch,2.0,06017,5.1
195,Burkina Faso,Africa,1967.0,40.696999999999996,5127935.0,794.8265597,BFA,854.0,7.56,1.44,Male,No,Thur,Lunch,2.0,06019,9.4
196,Burkina Faso,Africa,1972.0,43.591,5433886.0,854.7359763000001,BFA,854.0,10.34,2.0,Male,Yes,Thur,Lunch,2.0,06021,8.2
197,Burkina Faso,Africa,1977.0,46.137,5889574.0,743.3870368,BFA,854.0,43.11,5.0,Female,Yes,Thur,Lunch,4.0,06023,4.9
198,Burkina Faso,Africa,1982.0,48.122,6634596.0,807.1985855,BFA,854.0,13.0,2.0,Female,Yes,Thur,Lunch,2.0,06025,23.5
199,Burkina Faso,Africa,1987.0,49.556999999999995,7586551.0,912.0631417000001,BFA,854.0,13.51,2.0,Male,Yes,Thur,Lunch,2.0,06027,5.2
200,Burkina Faso,Africa,1992.0,50.26,8878303.0,931.7527731,BFA,854.0,18.71,4.0,Male,Yes,Thur,Lunch,3.0,06029,10.3
201,Burkina Faso,Africa,1997.0,50.324,10352843.0,946.2949617999999,BFA,854.0,12.74,2.01,Female,Yes,Thur,Lunch,2.0,06031,10.0
202,Burkina Faso,Africa,2002.0,50.65,12251209.0,1037.645221,BFA,854.0,13.0,2.0,Female,Yes,Thur,Lunch,2.0,06033,6.6
203,Burkina Faso,Africa,2007.0,52.295,14326203.0,1217.032994,BFA,854.0,16.4,2.5,Female,Yes,Thur,Lunch,2.0,06035,6.9
204,Burundi,Africa,1952.0,39.031,2445618.0,339.29645869999996,BDI,108.0,20.53,4.0,Male,Yes,Thur,Lunch,4.0,06037,5.2
205,Burundi,Africa,1957.0,40.533,2667518.0,379.56462810000005,BDI,108.0,16.47,3.23,Female,Yes,Thur,Lunch,3.0,06039,9.2
206,Burundi,Africa,1962.0,42.045,2961915.0,355.2032273,BDI,108.0,26.59,3.41,Male,Yes,Sat,Dinner,3.0,06041,3.2
207,Burundi,Africa,1967.0,43.548,3330989.0,412.97751360000007,BDI,108.0,38.73,3.0,Male,Yes,Sat,Dinner,4.0,06043,6.9
208,Burundi,Africa,1972.0,44.056999999999995,3529983.0,464.0995039,BDI,108.0,24.27,2.03,Male,Yes,Sat,Dinner,2.0,06045,5.2
209,Burundi,Africa,1977.0,45.91,3834415.0,556.1032651,BDI,108.0,12.76,2.23,Female,Yes,Sat,Dinner,2.0,06047,10.5
210,Burundi,Africa,1982.0,47.471000000000004,4580410.0,559.6032309999999,BDI,108.0,30.06,2.0,Male,Yes,Sat,Dinner,3.0,06049,7.8
211,Burundi,Africa,1987.0,48.211000000000006,5126023.0,621.8188188999999,BDI,108.0,25.89,5.16,Male,Yes,Sat,Dinner,4.0,06051,5.3
212,Burundi,Africa,1992.0,44.736000000000004,5809236.0,631.6998778,BDI,108.0,48.33,9.0,Male,No,Sat,Dinner,4.0,06053,7.6
213,Burundi,Africa,1997.0,45.326,6121610.0,463.1151478,BDI,108.0,13.27,2.5,Female,Yes,Sat,Dinner,2.0,06055,4.3
214,Burundi,Africa,2002.0,47.36,7021078.0,446.4035126,BDI,108.0,28.17,6.5,Female,Yes,Sat,Dinner,3.0,06057,4.7
215,Burundi,Africa,2007.0,49.58,8390505.0,430.07069160000003,BDI,108.0,12.9,1.1,Female,Yes,Sat,Dinner,2.0,06059,4.0
216,Cambodia,Asia,1952.0,39.417,4693836.0,368.46928560000003,KHM,116.0,28.15,3.0,Male,Yes,Sat,Dinner,5.0,06061,4.4
217,Cambodia,Asia,1957.0,41.36600000000001,5322536.0,434.0383364,KHM,116.0,11.59,1.5,Male,Yes,Sat,Dinner,2.0,06063,9.6
218,Cambodia,Asia,1962.0,43.415,6083619.0,496.9136476,KHM,116.0,7.74,1.44,Male,Yes,Sat,Dinner,2.0,06065,6.1
219,Cambodia,Asia,1967.0,45.415,6960067.0,523.4323142,KHM,116.0,30.14,3.09,Female,Yes,Sat,Dinner,4.0,06067,5.4
220,Cambodia,Asia,1972.0,40.317,7450606.0,421.6240257,KHM,116.0,12.16,2.2,Male,Yes,Fri,Lunch,2.0,06069,6.8
221,Cambodia,Asia,1977.0,31.22,6978607.0,524.9721831999999,KHM,116.0,13.42,3.48,Female,Yes,Fri,Lunch,2.0,06071,5.7
222,Cambodia,Asia,1982.0,50.957,7272485.0,624.4754784,KHM,116.0,8.58,1.92,Male,Yes,Fri,Lunch,1.0,06073,4.7
223,Cambodia,Asia,1987.0,53.913999999999994,8371791.0,683.8955732000001,KHM,116.0,15.98,3.0,Female,No,Fri,Lunch,3.0,06075,3.3
224,Cambodia,Asia,1992.0,55.803000000000004,10150094.0,682.3031755,KHM,116.0,13.42,1.58,Male,Yes,Fri,Lunch,2.0,06077,8.1
225,Cambodia,Asia,1997.0,56.534,11782962.0,734.28517,KHM,116.0,16.27,2.5,Female,Yes,Fri,Lunch,2.0,06079,4.3
226,Cambodia,Asia,2002.0,56.751999999999995,12926707.0,896.2260152999999,KHM,116.0,10.09,2.0,Female,Yes,Fri,Lunch,2.0,06081,3.0
227,Cambodia,Asia,2007.0,59.723,14131858.0,1713.7786859999999,KHM,116.0,20.45,3.0,Male,No,Sat,Dinner,4.0,06083,5.0
228,Cameroon,Africa,1952.0,38.523,5009067.0,1172.667655,CMR,120.0,13.28,2.72,Male,No,Sat,Dinner,2.0,06085,3.8
229,Cameroon,Africa,1957.0,40.428000000000004,5359923.0,1313.048099,CMR,120.0,22.12,2.88,Female,Yes,Sat,Dinner,2.0,06087,6.9
230,Cameroon,Africa,1962.0,42.643,5793633.0,1399.607441,CMR,120.0,24.01,2.0,Male,Yes,Sat,Dinner,4.0,06089,6.9
231,Cameroon,Africa,1967.0,44.799,6335506.0,1508.453148,CMR,120.0,15.69,3.0,Male,Yes,Sat,Dinner,3.0,06091,7.6
232,Cameroon,Africa,1972.0,47.049,7021028.0,1684.1465280000002,CMR,120.0,11.61,3.39,Male,No,Sat,Dinner,2.0,06093,8.5
233,Cameroon,Africa,1977.0,49.355,7959865.0,1783.432873,CMR,120.0,10.77,1.47,Male,No,Sat,Dinner,2.0,06095,5.5
234,Cameroon,Africa,1982.0,52.961000000000006,9250831.0,2367.983282,CMR,120.0,15.53,3.0,Male,Yes,Sat,Dinner,2.0,06097,4.0
235,Cameroon,Africa,1987.0,54.985,10780667.0,2602.664206,CMR,120.0,10.07,1.25,Male,No,Sat,Dinner,2.0,06099,8.5
236,Cameroon,Africa,1992.0,54.31399999999999,12467171.0,1793.1632780000002,CMR,120.0,12.6,1.0,Male,Yes,Sat,Dinner,2.0,06101,9.6
237,Cameroon,Africa,1997.0,52.199,14195809.0,1694.337469,CMR,120.0,32.83,1.17,Male,Yes,Sat,Dinner,2.0,06103,7.1
238,Cameroon,Africa,2002.0,49.856,15929988.0,1934.0114489999999,CMR,120.0,35.83,4.67,Female,No,Sat,Dinner,3.0,06105,7.1
239,Cameroon,Africa,2007.0,50.43,17696293.0,2042.0952399999999,CMR,120.0,29.03,5.92,Male,No,Sat,Dinner,3.0,06107,11.0
240,Canada,Americas,1952.0,68.75,14785584.0,11367.16112,CAN,124.0,27.18,2.0,Female,Yes,Sat,Dinner,2.0,06109,6.2
241,Canada,Americas,1957.0,69.96,17010154.0,12489.95006,CAN,124.0,22.67,2.0,Male,Yes,Sat,Dinner,2.0,06111,5.2
242,Canada,Americas,1962.0,71.3,18985849.0,13462.48555,CAN,124.0,17.82,1.75,Male,No,Sat,Dinner,2.0,06113,5.8
243,Canada,Americas,1967.0,72.13,20819767.0,16076.58803,CAN,124.0,18.78,3.0,Female,No,Thur,Dinner,2.0,06115,8.5
244,Canada,Americas,1972.0,72.88,22284500.0,18970.57086,CAN,124.0,,,,,,,,08001,3.6
245,Canada,Americas,1977.0,74.21,23796400.0,22090.88306,CAN,124.0,,,,,,,,08003,4.1
246,Canada,Americas,1982.0,75.76,25201900.0,22898.79214,CAN,124.0,,,,,,,,08005,3.1
247,Canada,Americas,1987.0,76.86,26549700.0,26626.515030000002,CAN,124.0,,,,,,,,08007,3.3
248,Canada,Americas,1992.0,77.95,28523502.0,26342.88426,CAN,124.0,,,,,,,,08009,1.7
249,Canada,Americas,1997.0,78.61,30305843.0,28954.92589,CAN,124.0,,,,,,,,08011,3.1
250,Canada,Americas,2002.0,79.77,31902268.0,33328.96507,CAN,124.0,,,,,,,,08013,2.7
251,Canada,Americas,2007.0,80.653,33390141.0,36319.235010000004,CAN,124.0,,,,,,,,08014,2.9
252,Central African Republic,Africa,1952.0,35.463,1291695.0,1071.310713,CAF,140.0,,,,,,,,08015,2.7
253,Central African Republic,Africa,1957.0,37.464,1392284.0,1190.844328,CAF,140.0,,,,,,,,08017,2.3
254,Central African Republic,Africa,1962.0,39.475,1523478.0,1193.068753,CAF,140.0,,,,,,,,08019,3.2
255,Central African Republic,Africa,1967.0,41.478,1733638.0,1136.056615,CAF,140.0,,,,,,,,08021,4.9
256,Central African Republic,Africa,1972.0,43.457,1927260.0,1070.013275,CAF,140.0,,,,,,,,08023,4.9
257,Central African Republic,Africa,1977.0,46.775,2167533.0,1109.374338,CAF,140.0,,,,,,,,08025,3.6
258,Central African Republic,Africa,1982.0,48.295,2476971.0,956.7529906999999,CAF,140.0,,,,,,,,08027,3.2
259,Central African Republic,Africa,1987.0,50.485,2840009.0,844.8763504000001,CAF,140.0,,,,,,,,08029,5.0
260,Central African Republic,Africa,1992.0,49.396,3265124.0,747.9055252,CAF,140.0,,,,,,,,08031,3.1
261,Central African Republic,Africa,1997.0,46.066,3696513.0,740.5063317,CAF,140.0,,,,,,,,08033,4.0
262,Central African Republic,Africa,2002.0,43.308,4048013.0,738.6906068,CAF,140.0,,,,,,,,08035,2.7
263,Central African Republic,Africa,2007.0,44.74100000000001,4369038.0,706.016537,CAF,140.0,,,,,,,,08037,2.8
264,Chad,Africa,1952.0,38.092,2682462.0,1178.665927,TCD,148.0,,,,,,,,08039,2.7
265,Chad,Africa,1957.0,39.881,2894855.0,1308.495577,TCD,148.0,,,,,,,,08041,3.8
266,Chad,Africa,1962.0,41.716,3150417.0,1389.817618,TCD,148.0,,,,,,,,08043,5.3
267,Chad,Africa,1967.0,43.601000000000006,3495967.0,1196.810565,TCD,148.0,,,,,,,,08045,3.6
268,Chad,Africa,1972.0,45.568999999999996,3899068.0,1104.103987,TCD,148.0,,,,,,,,08047,2.4
269,Chad,Africa,1977.0,47.383,4388260.0,1133.98495,TCD,148.0,,,,,,,,08049,2.7
270,Chad,Africa,1982.0,49.516999999999996,4875118.0,797.9081006,TCD,148.0,,,,,,,,08051,2.3
271,Chad,Africa,1987.0,51.051,5498955.0,952.3861289999999,TCD,148.0,,,,,,,,08053,2.3
272,Chad,Africa,1992.0,51.724,6429417.0,1058.0643,TCD,148.0,,,,,,,,08055,6.4
273,Chad,Africa,1997.0,51.573,7562011.0,1004.9613529999999,TCD,148.0,,,,,,,,08057,2.7
274,Chad,Africa,2002.0,50.525,8835739.0,1156.18186,TCD,148.0,,,,,,,,08059,3.0
275,Chad,Africa,2007.0,50.651,10238807.0,1704.0637239999999,TCD,148.0,,,,,,,,08061,2.1
276,Chile,Americas,1952.0,54.745,6377619.0,3939.9787890000002,CHL,152.0,,,,,,,,08063,2.1
277,Chile,Americas,1957.0,56.074,7048426.0,4315.6227229999995,CHL,152.0,,,,,,,,08065,2.9
278,Chile,Americas,1962.0,57.924,7961258.0,4519.094331,CHL,152.0,,,,,,,,08067,2.9
279,Chile,Americas,1967.0,60.523,8858908.0,5106.654313,CHL,152.0,,,,,,,,08069,2.8
280,Chile,Americas,1972.0,63.441,9717524.0,5494.024437,CHL,152.0,,,,,,,,08071,5.2
281,Chile,Americas,1977.0,67.05199999999999,10599793.0,4756.763836,CHL,152.0,,,,,,,,08073,2.6
282,Chile,Americas,1982.0,70.565,11487112.0,5095.665738000001,CHL,152.0,,,,,,,,08075,3.0
283,Chile,Americas,1987.0,72.492,12463354.0,5547.063754,CHL,152.0,,,,,,,,08077,5.4
284,Chile,Americas,1992.0,74.126,13572994.0,7596.125964,CHL,152.0,,,,,,,,08079,2.2
285,Chile,Americas,1997.0,75.816,14599929.0,10118.053179999999,CHL,152.0,,,,,,,,08081,4.0
286,Chile,Americas,2002.0,77.86,15497046.0,10778.78385,CHL,152.0,,,,,,,,08083,5.0
287,Chile,Americas,2007.0,78.553,16284741.0,13171.63885,CHL,152.0,,,,,,,,08085,4.2
288,China,Asia,1952.0,44.0,556263527.0,400.44861099999997,CHN,156.0,,,,,,,,08087,3.5
289,China,Asia,1957.0,50.54896,637408000.0,575.9870009,CHN,156.0,,,,,,,,08089,4.8
290,China,Asia,1962.0,44.50136,665770000.0,487.6740183,CHN,156.0,,,,,,,,08091,3.8
291,China,Asia,1967.0,58.381119999999996,754550000.0,612.7056934,CHN,156.0,,,,,,,,08093,2.8
292,China,Asia,1972.0,63.118880000000004,862030000.0,676.9000921,CHN,156.0,,,,,,,,08095,2.0
293,China,Asia,1977.0,63.96736,943455000.0,741.2374699,CHN,156.0,,,,,,,,08097,3.4
294,China,Asia,1982.0,65.525,1000281000.0,962.4213804999999,CHN,156.0,,,,,,,,08099,3.3
295,China,Asia,1987.0,67.274,1084035000.0,1378.904018,CHN,156.0,,,,,,,,08101,4.9
296,China,Asia,1992.0,68.69,1164970000.0,1655.784158,CHN,156.0,,,,,,,,08103,5.1
297,China,Asia,1997.0,70.426,1230075000.0,2289.234136,CHN,156.0,,,,,,,,08105,5.1
298,China,Asia,2002.0,72.028,1280400000.0,3119.280896,CHN,156.0,,,,,,,,08107,2.7
299,China,Asia,2007.0,72.961,1318683096.0,4959.1148539999995,CHN,156.0,,,,,,,,08109,4.9
300,Colombia,Americas,1952.0,50.643,12350771.0,2144.115096,COL,170.0,,,,,,,,08111,3.8
301,Colombia,Americas,1957.0,55.118,14485993.0,2323.805581,COL,170.0,,,,,,,,08113,3.3
302,Colombia,Americas,1962.0,57.863,17009885.0,2492.351109,COL,170.0,,,,,,,,08115,2.4
303,Colombia,Americas,1967.0,59.963,19764027.0,2678.729839,COL,170.0,,,,,,,,08117,2.1
304,Colombia,Americas,1972.0,61.623000000000005,22542890.0,3264.660041,COL,170.0,,,,,,,,08119,3.8
305,Colombia,Americas,1977.0,63.836999999999996,25094412.0,3815.80787,COL,170.0,,,,,,,,08121,2.2
306,Colombia,Americas,1982.0,66.653,27764644.0,4397.575659,COL,170.0,,,,,,,,08123,3.4
307,Colombia,Americas,1987.0,67.768,30964245.0,4903.2191,COL,170.0,,,,,,,,08125,2.2
308,Colombia,Americas,1992.0,68.421,34202721.0,5444.648617,COL,170.0,,,,,,,,09001,4.8
309,Colombia,Americas,1997.0,70.313,37657830.0,6117.3617460000005,COL,170.0,,,,,,,,09003,5.3
310,Colombia,Americas,2002.0,71.682,41008227.0,5755.259962,COL,170.0,,,,,,,,09005,4.6
311,Colombia,Americas,2007.0,72.889,44227550.0,7006.580419,COL,170.0,,,,,,,,09007,4.4
312,Comoros,Africa,1952.0,40.715,153936.0,1102.990936,COM,174.0,,,,,,,,09009,5.5
313,Comoros,Africa,1957.0,42.46,170928.0,1211.1485480000001,COM,174.0,,,,,,,,09011,5.0
314,Comoros,Africa,1962.0,44.467,191689.0,1406.648278,COM,174.0,,,,,,,,09013,4.4
315,Comoros,Africa,1967.0,46.472,217378.0,1876.029643,COM,174.0,,,,,,,,09015,5.5
316,Comoros,Africa,1972.0,48.943999999999996,250027.0,1937.577675,COM,174.0,,,,,,,,10001,4.7
317,Comoros,Africa,1977.0,50.93899999999999,304739.0,1172.603047,COM,174.0,,,,,,,,10003,4.3
318,Comoros,Africa,1982.0,52.933,348643.0,1267.100083,COM,174.0,,,,,,,,10005,4.4
319,Comoros,Africa,1987.0,54.926,395114.0,1315.980812,COM,174.0,,,,,,,,11001,6.0
320,Comoros,Africa,1992.0,57.93899999999999,454429.0,1246.90737,COM,174.0,,,,,,,,12001,4.3
321,Comoros,Africa,1997.0,60.66,527982.0,1173.618235,COM,174.0,,,,,,,,12003,4.9
322,Comoros,Africa,2002.0,62.974,614382.0,1075.811558,COM,174.0,,,,,,,,12005,4.9
323,Comoros,Africa,2007.0,65.152,710960.0,986.1478792000001,COM,174.0,,,,,,,,12007,4.3
324,"Congo, Dem. Rep.",Africa,1952.0,39.143,14100005.0,780.5423257,COD,180.0,,,,,,,,12009,5.2
325,"Congo, Dem. Rep.",Africa,1957.0,40.652,15577932.0,905.8602302999999,COD,180.0,,,,,,,,12011,4.6
326,"Congo, Dem. Rep.",Africa,1962.0,42.122,17486434.0,896.3146335000001,COD,180.0,,,,,,,,12013,5.7
327,"Congo, Dem. Rep.",Africa,1967.0,44.056000000000004,19941073.0,861.5932424,COD,180.0,,,,,,,,12015,5.3
328,"Congo, Dem. Rep.",Africa,1972.0,45.989,23007669.0,904.8960685000001,COD,180.0,,,,,,,,12017,6.8
329,"Congo, Dem. Rep.",Africa,1977.0,47.803999999999995,26480870.0,795.757282,COD,180.0,,,,,,,,12019,4.5
330,"Congo, Dem. Rep.",Africa,1982.0,47.784,30646495.0,673.7478181,COD,180.0,,,,,,,,12021,4.8
331,"Congo, Dem. Rep.",Africa,1987.0,47.412,35481645.0,672.774812,COD,180.0,,,,,,,,12023,4.8
332,"Congo, Dem. Rep.",Africa,1992.0,45.548,41672143.0,457.7191807,COD,180.0,,,,,,,,12027,5.2
333,"Congo, Dem. Rep.",Africa,1997.0,42.586999999999996,47798986.0,312.188423,COD,180.0,,,,,,,,12029,5.5
334,"Congo, Dem. Rep.",Africa,2002.0,44.966,55379852.0,241.16587650000002,COD,180.0,,,,,,,,12031,5.0
335,"Congo, Dem. Rep.",Africa,2007.0,46.461999999999996,64606759.0,277.55185869999997,COD,180.0,,,,,,,,12033,4.9
336,"Congo, Rep.",Africa,1952.0,42.111000000000004,854885.0,2125.621418,COG,178.0,,,,,,,,12035,5.5
337,"Congo, Rep.",Africa,1957.0,45.053000000000004,940458.0,2315.056572,COG,178.0,,,,,,,,12037,4.3
338,"Congo, Rep.",Africa,1962.0,48.435,1047924.0,2464.783157,COG,178.0,,,,,,,,12039,6.3
339,"Congo, Rep.",Africa,1967.0,52.04,1179760.0,2677.9396420000003,COG,178.0,,,,,,,,12041,5.1
340,"Congo, Rep.",Africa,1972.0,54.907,1340458.0,3213.152683,COG,178.0,,,,,,,,12043,6.2
341,"Congo, Rep.",Africa,1977.0,55.625,1536769.0,3259.178978,COG,178.0,,,,,,,,12045,4.5
342,"Congo, Rep.",Africa,1982.0,56.695,1774735.0,4879.507522,COG,178.0,,,,,,,,12047,5.6
343,"Congo, Rep.",Africa,1987.0,57.47,2064095.0,4201.194936999999,COG,178.0,,,,,,,,12049,6.7
344,"Congo, Rep.",Africa,1992.0,56.433,2409073.0,4016.239529,COG,178.0,,,,,,,,12051,9.1
345,"Congo, Rep.",Africa,1997.0,52.961999999999996,2800947.0,3484.1643759999997,COG,178.0,,,,,,,,12053,6.1
346,"Congo, Rep.",Africa,2002.0,52.97,3328795.0,3484.06197,COG,178.0,,,,,,,,12055,6.6
347,"Congo, Rep.",Africa,2007.0,55.321999999999996,3800610.0,3632.557798,COG,178.0,,,,,,,,12057,4.5
348,Costa Rica,Americas,1952.0,57.206,926317.0,2627.0094710000003,CRI,188.0,,,,,,,,12059,5.4
349,Costa Rica,Americas,1957.0,60.026,1112300.0,2990.010802,CRI,188.0,,,,,,,,12061,6.2
350,Costa Rica,Americas,1962.0,62.842,1345187.0,3460.937025,CRI,188.0,,,,,,,,12063,5.3
351,Costa Rica,Americas,1967.0,65.42399999999999,1588717.0,4161.727834,CRI,188.0,,,,,,,,12065,5.3
352,Costa Rica,Americas,1972.0,67.84899999999999,1834796.0,5118.146939,CRI,188.0,,,,,,,,12067,4.1
353,Costa Rica,Americas,1977.0,70.75,2108457.0,5926.876967,CRI,188.0,,,,,,,,12069,4.9
354,Costa Rica,Americas,1982.0,73.45,2424367.0,5262.734751,CRI,188.0,,,,,,,,12071,4.6
355,Costa Rica,Americas,1987.0,74.752,2799811.0,5629.915318,CRI,188.0,,,,,,,,12073,4.6
356,Costa Rica,Americas,1992.0,75.71300000000001,3173216.0,6160.416317,CRI,188.0,,,,,,,,12075,5.2
357,Costa Rica,Americas,1997.0,77.26,3518107.0,6677.045314,CRI,188.0,,,,,,,,12077,5.3
358,Costa Rica,Americas,2002.0,78.123,3834934.0,7723.447195000001,CRI,188.0,,,,,,,,12079,5.3
359,Costa Rica,Americas,2007.0,78.782,4133884.0,9645.06142,CRI,188.0,,,,,,,,12081,4.6
360,Cote d'Ivoire,Africa,1952.0,40.477,2977019.0,1388.594732,CIV,384.0,,,,,,,,12083,5.8
361,Cote d'Ivoire,Africa,1957.0,42.468999999999994,3300000.0,1500.895925,CIV,384.0,,,,,,,,12085,4.9
362,Cote d'Ivoire,Africa,1962.0,44.93,3832408.0,1728.8694280000002,CIV,384.0,,,,,,,,12086,5.4
363,Cote d'Ivoire,Africa,1967.0,47.35,4744870.0,2052.0504730000002,CIV,384.0,,,,,,,,12087,3.2
364,Cote d'Ivoire,Africa,1972.0,49.801,6071696.0,2378.201111,CIV,384.0,,,,,,,,12089,4.6
365,Cote d'Ivoire,Africa,1977.0,52.373999999999995,7459574.0,2517.736547,CIV,384.0,,,,,,,,12091,4.0
366,Cote d'Ivoire,Africa,1982.0,53.983000000000004,9025951.0,2602.710169,CIV,384.0,,,,,,,,12093,5.4
367,Cote d'Ivoire,Africa,1987.0,54.655,10761098.0,2156.9560690000003,CIV,384.0,,,,,,,,12095,4.4
368,Cote d'Ivoire,Africa,1992.0,52.044,12772596.0,1648.073791,CIV,384.0,,,,,,,,12097,5.0
369,Cote d'Ivoire,Africa,1997.0,47.99100000000001,14625967.0,1786.265407,CIV,384.0,,,,,,,,12099,4.8
370,Cote d'Ivoire,Africa,2002.0,46.832,16252726.0,1648.800823,CIV,384.0,,,,,,,,12101,5.2
371,Cote d'Ivoire,Africa,2007.0,48.328,18013409.0,1544.750112,CIV,384.0,,,,,,,,12103,4.4
372,Croatia,Europe,1952.0,61.21,3882229.0,3119.23652,HRV,191.0,,,,,,,,12105,5.6
373,Croatia,Europe,1957.0,64.77,3991242.0,4338.231617,HRV,191.0,,,,,,,,12107,6.3
374,Croatia,Europe,1962.0,67.13,4076557.0,5477.890018,HRV,191.0,,,,,,,,12109,3.7
375,Croatia,Europe,1967.0,68.5,4174366.0,6960.297861,HRV,191.0,,,,,,,,12111,5.7
376,Croatia,Europe,1972.0,69.61,4225310.0,9164.090127,HRV,191.0,,,,,,,,12113,4.5
377,Croatia,Europe,1977.0,70.64,4318673.0,11305.38517,HRV,191.0,,,,,,,,12115,4.6
378,Croatia,Europe,1982.0,70.46,4413368.0,13221.82184,HRV,191.0,,,,,,,,12117,4.3
379,Croatia,Europe,1987.0,71.52,4484310.0,13822.58394,HRV,191.0,,,,,,,,12119,7.0
380,Croatia,Europe,1992.0,72.527,4494013.0,8447.794873,HRV,191.0,,,,,,,,12121,4.9
381,Croatia,Europe,1997.0,73.68,4444595.0,9875.604515,HRV,191.0,,,,,,,,12123,5.5
382,Croatia,Europe,2002.0,74.876,4481020.0,11628.38895,HRV,191.0,,,,,,,,12125,4.4
383,Croatia,Europe,2007.0,75.748,4493312.0,14619.222719999998,HRV,191.0,,,,,,,,12127,5.1
384,Cuba,Americas,1952.0,59.42100000000001,6007797.0,5586.53878,CUB,192.0,,,,,,,,12129,4.1
385,Cuba,Americas,1957.0,62.325,6640752.0,6092.174359000001,CUB,192.0,,,,,,,,12131,4.3
386,Cuba,Americas,1962.0,65.24600000000001,7254373.0,5180.75591,CUB,192.0,,,,,,,,12133,5.2
387,Cuba,Americas,1967.0,68.29,8139332.0,5690.268015,CUB,192.0,,,,,,,,13001,6.4
388,Cuba,Americas,1972.0,70.723,8831348.0,5305.445256,CUB,192.0,,,,,,,,13003,5.2
389,Cuba,Americas,1977.0,72.649,9537988.0,6380.494965999999,CUB,192.0,,,,,,,,13005,5.3
390,Cuba,Americas,1982.0,73.717,9789224.0,7316.9181069999995,CUB,192.0,,,,,,,,13007,7.7
391,Cuba,Americas,1987.0,74.17399999999999,10239839.0,7532.924762999999,CUB,192.0,,,,,,,,13009,6.8
392,Cuba,Americas,1992.0,74.414,10723260.0,5592.843963,CUB,192.0,,,,,,,,13011,4.9
393,Cuba,Americas,1997.0,76.15100000000001,10983007.0,5431.990415,CUB,192.0,,,,,,,,13013,4.7
394,Cuba,Americas,2002.0,77.158,11226999.0,6340.646683,CUB,192.0,,,,,,,,13015,5.1
395,Cuba,Americas,2007.0,78.273,11416987.0,8948.102923,CUB,192.0,,,,,,,,13017,8.1
396,Czech Republic,Europe,1952.0,66.87,9125183.0,6876.14025,CZE,203.0,,,,,,,,13019,6.2
397,Czech Republic,Europe,1957.0,69.03,9513758.0,8256.343918,CZE,203.0,,,,,,,,13021,6.0
398,Czech Republic,Europe,1962.0,69.9,9620282.0,10136.86713,CZE,203.0,,,,,,,,13023,7.2
399,Czech Republic,Europe,1967.0,70.38,9835109.0,11399.44489,CZE,203.0,,,,,,,,13025,6.7
400,Czech Republic,Europe,1972.0,70.29,9862158.0,13108.4536,CZE,203.0,,,,,,,,13027,5.2
401,Czech Republic,Europe,1977.0,70.71,10161915.0,14800.160619999999,CZE,203.0,,,,,,,,13029,4.9
402,Czech Republic,Europe,1982.0,70.96,10303704.0,15377.22855,CZE,203.0,,,,,,,,13031,5.7
403,Czech Republic,Europe,1987.0,71.58,10311597.0,16310.4434,CZE,203.0,,,,,,,,13033,7.6
404,Czech Republic,Europe,1992.0,72.4,10315702.0,14297.021219999999,CZE,203.0,,,,,,,,13035,5.6
405,Czech Republic,Europe,1997.0,74.01,10300707.0,16048.51424,CZE,203.0,,,,,,,,13037,5.8
406,Czech Republic,Europe,2002.0,75.51,10256295.0,17596.210219999997,CZE,203.0,,,,,,,,13039,5.7
